Measured:	Estimated:			Updated:
[165  61]	[ 157.91398601   56.15051515]	[ 156.40308997   57.40072257]
[165  61]	[ 158.0381931    56.23552652]	[ 156.52379598   57.48333746]
[166  63]	[ 158.15969097   56.31868343]	[ 156.65912055   57.5986949 ]
[166  63]	[ 158.29589932   56.43479441]	[ 156.79152332   57.7115607 ]
[166  63]	[ 158.42916303   56.5483943 ]	[ 156.92107963   57.82199917]
[166  63]	[ 158.55955815   56.65954796]	[ 157.04786261   57.93007267]
[167  64]	[ 158.68715844   56.76831833]	[ 157.18890778   58.05281491]
[167  64]	[ 158.82910898   56.89184864]	[ 157.32695935   58.172951  ]
[167  64]	[ 158.96804292   57.01275279]	[ 157.46209324   58.29054706]
[167  64]	[ 159.10403686   57.13109747]	[ 157.59438311   58.40566726]
[167  64]	[ 159.23716514   57.24694743]	[ 157.72390048   58.51837388]
[167  64]	[ 159.36749989   57.36036551]	[ 157.85071478   58.62872738]
[167  64]	[ 159.49511115   57.4714127 ]	[ 157.9748934    58.73678646]
[167  64]	[ 159.62006692   57.58014821]	[ 158.09650181   58.84260814]
[167  64]	[ 159.74243323   57.68662956]	[ 158.21560356   58.94624776]
[167  64]	[ 159.8622742    57.79091258]	[ 158.3322604    59.04775909]
[168  64]	[ 159.97965209   57.8930515 ]	[ 158.46282464   59.14719229]
[168  64]	[ 160.1110201   57.9930969]	[ 158.59073011   59.24460025]
[168  64]	[ 160.23970977   58.09110215]	[ 158.71604153   59.34003227]
[168  64]	[ 160.36578634   58.18711696]	[ 158.83882174   59.43353625]
[168  64]	[ 160.48931322   58.28118964]	[ 158.95913187   59.52515875]
[169  66]	[ 160.61035203   58.37336713]	[ 159.09296561   59.64686292]
[169  66]	[ 160.74499302   58.49580559]	[ 159.22412883   59.76613764]
[169  66]	[ 160.87694421   58.61579704]	[ 159.3526852    59.88304085]
[169  66]	[ 161.00626982   58.73339994]	[ 159.47869664   59.9976289 ]
[170  67]	[ 161.13303227   58.84867109]	[ 159.61792388   60.12566404]
[170  67]	[ 161.273086     58.97746648]	[ 159.75441662   60.25118349]
[170  67]	[ 161.4103858   59.1037283]	[ 159.88823904   60.37424631]
[170  67]	[ 161.54499638   59.22751611]	[ 160.01945359   60.49490999]
[170  67]	[ 161.67698071   59.34888785]	[ 160.14812099   60.61323042]
[171  66]	[ 161.80640002   59.46789989]	[ 160.28972872   60.7138533 ]
[171  66]	[ 161.94883218   59.56910864]	[ 160.42860808   60.81253725]
[171  66]	[ 162.08851697   59.66836495]	[ 160.56482191   60.90932694]
[171  66]	[ 162.22551773   59.76571385]	[ 160.69843137   61.00426582]
